lineage_ID,source_cell_ID,target_cell_ID,LINK_COST,link_y,SPOT_TARGET_ID,EDGE_TIME,SPEED,DISPLACEMENT,DIRECTIONAL_CHANGE_RATE,SPOT_SOURCE_ID,link_x,link_z
0,9051,9102,0.7564303220458943,16.67810882093149,9102.0,57.5,0.3892427558093936,1.946213779046968,0.2160707430599786,9051.0,17.853459279083623,0.0
0,9052,9103,0.7644050517121983,17.659805999586876,9103.0,57.5,0.4584030922757458,2.292015461378729,0.23039759495217157,9052.0,18.02449225437693,0.0
0,9013,8989,0.47423120431017884,18.122259587647974,8989.0,7.5,0.038822435711115225,0.19411217855557614,0.240207933326621,9013.0,16.803637240275854,0.0
0,9106,9095,0.5432938201508557,18.858201829607896,9095.0,62.5,0.39478795963040986,1.9739397981520492,0.20177841846184794,9106.0,12.448492958286876,0.0
0,9108,9080,0.5927663628456923,20.069985644689183,9080.0,62.5,0.2864593433483177,1.4322967167415883,0.5256571660211704,9108.0,12.353478833397993,0.0
0,9169,9277,0.5126457134175741,16.092292379409102,9277.0,77.5,0.14028866422904657,0.7014433211452329,0.010960719013699802,9169.0,21.350912118422215,0.0
0,9170,9258,0.5138540281908814,16.769472571199962,9258.0,77.5,0.1828797087684536,0.914398543842268,0.018014694839289167,9170.0,17.35524908382924,0.0
0,9176,9215,0.5157223388246415,19.98168094355931,9215.0,87.5,0.17796755851125595,0.8898377925562798,0.558783573936354,9176.0,12.757377125009588,0.0
0,9178,9216,0.32950296792093714,18.720640615019697,9216.0,87.5,0.12896648233868205,0.6448324116934102,0.03156180071073882,9178.0,15.915246282352218,0.0
0,9181,9240,0.5999731180732341,19.594980314898187,9240.0,87.5,0.35224462274491863,1.7612231137245933,0.5395885144163046,9181.0,11.676292311050513,0.0
0,9182,9250,0.6040344891332727,23.421170583878794,9250.0,87.5,0.08848325055683658,0.4424162527841829,0.0731395765734375,9182.0,6.241690984627942,0.0
0,9191,9222,0.6748592113433911,21.554614453605698,9222.0,87.5,0.3019989485049821,1.5099947425249105,0.029229221096450115,9191.0,12.508750195653338,0.0
0,9194,9227,0.6605576525917312,14.39408339280584,9227.0,87.5,0.5759466290573787,2.8797331452868935,0.011611025174326588,9194.0,20.411593598792656,0.0
0,9194,9223,0.5842083772782457,15.69395670084754,9223.0,87.5,0.24260969959125137,1.2130484979562568,0.6161968834450596,9194.0,18.834963625696844,0.0
0,9195,9228,0.6231593001048832,14.434731888851628,9228.0,87.5,0.5249213157440914,2.624606578720457,0.02470545838964971,9195.0,21.960029430951042,0.0
0,9195,9218,0.595503882702622,15.7836510853014,9218.0,87.5,0.34205780634441424,1.7102890317220711,0.6271297908814313,9195.0,20.268063323836603,0.0
0,9196,9230,0.43114542199641936,15.735260504050778,9230.0,87.5,0.025672108627384865,0.12836054313692433,0.2739767415715588,9196.0,21.9609042249133,0.0
0,9206,9235,0.566767893761652,16.09870315248758,9235.0,87.5,0.23642271797016878,1.182113589850844,0.5991625164857969,9206.0,16.452001475773237,0.0
0,9206,9229,0.7145895378001526,14.840115532610021,9229.0,87.5,0.6410633640522682,3.205316820261341,0.00015532476323645622,9206.0,18.243219314031087,0.0
0,9215,9328,0.49805348133278815,20.07498332568951,9328.0,92.5,0.04323501005607151,0.21617505028035758,0.44198412644589624,9215.0,12.378484652557573,0.0
0,9168,9255,0.45126381039403307,16.570394386548088,9255.0,77.5,0.16831091199590315,0.8415545599795157,0.06946995706733711,9168.0,15.755271801409652,0.0
0,9106,9081,0.5420649350909055,17.66304803873019,9081.0,62.5,0.3507538610459593,1.7537693052297965,0.4300287342635218,9106.0,13.878632072638318,0.0
0,9167,9274,0.5453895178112049,15.476434919721665,9274.0,77.5,0.1090354014045906,0.545177007022953,0.04510370675292087,9167.0,20.50502702497046,0.0
0,9159,9262,0.5888242777254267,20.031443394780933,9262.0,77.5,0.06622341984540753,0.33111709922703764,0.21858086936981436,9159.0,11.33032904322953,0.0
0,9108,9086,0.6355864092007024,21.38155877897494,9086.0,62.5,0.5457871644828531,2.7289358224142655,0.11810968532967758,9108.0,10.740124294479543,0.0
0,9118,9155,0.3159901483632003,19.74367207790599,9155.0,72.5,0.0656877952912032,0.32843897645601594,0.1786681933223459,9118.0,12.693341369063841,0.0
0,9119,9168,0.36268318892736573,16.70372350598764,9168.0,72.5,0.04985982432468588,0.2492991216234294,0.12598693173555492,9119.0,15.232348289208886,0.0
0,9120,9170,0.4375378019636075,17.04326246796616,9170.0,72.5,0.09839087743300842,0.4919543871650421,0.06833127233962645,9120.0,16.708268070166177,0.0
0,9121,9040,0.2748268027188365,17.06123340979338,9040.0,37.5,0.02116980353620669,0.10584901768103346,0.07992598751435928,9121.0,17.241421841182657,0.0
0,9122,9156,0.423901875464037,18.553537239795126,9156.0,72.5,0.12399393141938835,0.6199696570969417,0.6186855501470214,9122.0,15.992993005545657,0.0
0,9124,9042,0.33480588458471905,18.230071442444594,9042.0,37.5,0.0963405003116171,0.4817025015580855,0.021513552013610007,9124.0,16.846386768589042,0.0
0,9126,9043,0.4321744977194508,19.066136432202683,9043.0,37.5,0.04187790401443731,0.20938952007218656,0.36079816192328545,9126.0,13.45263430723805,0.0
0,9127,9160,0.605741924288753,22.8370634586823,9160.0,72.5,0.2578054640517354,1.2890273202586768,0.01623238238636338,9127.0,8.359935536406054,0.0
0,9136,9167,0.31611778093651066,15.57821788156422,9167.0,72.5,0.06402482696861837,0.3201241348430919,0.06353933257844767,9136.0,20.087154893884353,0.0
0,9138,9169,0.27651789216433487,16.243638670742232,9169.0,72.5,0.06398202977564624,0.31991014887823116,0.07101745212956136,9138.0,20.863350247299486,0.0
0,9143,9159,0.28538495978755385,19.667474891730265,9159.0,72.5,0.10985902269081675,0.5492951134540838,0.25421409409121554,9143.0,11.440747061294967,0.0
0,9155,9252,0.533250250278457,20.100337911861416,9252.0,77.5,0.08716806428074204,0.4358403214037102,0.12971873678429596,9155.0,12.627873348225675,0.0
0,9156,9259,0.5729497306971677,18.57893062108174,9259.0,77.5,0.23357478775708765,1.1678739387854382,0.5443036244840835,9156.0,16.318384730935662,0.0
0,9156,9271,0.803478822458476,19.475669022747145,9271.0,77.5,0.4600298518649636,2.300149259324818,0.014221240859417181,9156.0,14.861779130950707,0.0
0,9160,9263,0.6441335989713586,23.217774870828713,9263.0,77.5,0.1605970621797358,0.802985310898679,0.015466350595699105,9160.0,7.3864668299177465,0.0
0,9010,9019,0.44668677165462944,17.473504719670448,9019.0,27.5,0.07592570017511871,0.3796285008755935,0.22655281743940175,9010.0,16.10847512562108,0.0
0,9123,9041,0.4758344965844401,17.872607079874662,9041.0,37.5,0.043343111867684664,0.21671555933842332,0.03283507150232891,9123.0,14.091484446637516,0.0
0,9001,9010,0.44434893192368863,17.611072865806563,9010.0,22.5,0.03518305639015087,0.17591528195075434,0.2573598376353594,9001.0,16.305969854468483,0.0
0,9277,9196,0.255630615098161,15.894358598830777,9196.0,82.5,0.07166160988693591,0.3583080494346796,0.06130118775258664,9277.0,21.83643617361573,0.0
0,9279,9343,-1.0,23.63740205619068,9343.0,97.5,0.2208366553862422,1.104183276931211,0.2043506411120589,9279.0,4.5878326017656175,0.0
0,9286,9326,0.6518091502972814,18.681076105096608,9326.0,97.5,0.08941526513051645,0.44707632565258226,0.4395213088198555,9286.0,12.636979444162296,0.0
0,9290,9332,0.5519143690946637,18.81567722100076,9332.0,97.5,0.11571858583775765,0.5785929291887882,0.5444960644158934,9290.0,15.82845460294499,0.0
0,9292,9344,0.6586542340892555,15.412852487835806,9344.0,97.5,0.21993441700949273,1.0996720850474637,0.06430935553825466,9292.0,17.535182875764015,0.0
0,9293,9334,0.5923221874563147,15.03126739296346,9334.0,97.5,0.15140420918451825,0.7570210459225912,0.08253413495786767,9293.0,19.728350393552184,0.0
0,9294,9335,0.5735847206102034,15.26718290038395,9335.0,97.5,0.13211032165603784,0.6605516082801892,0.09065407722184983,9294.0,20.969071426244888,0.0
0,9299,9339,0.5817539697375105,16.567683848170155,9339.0,97.5,0.10695954690760237,0.5347977345380118,0.5308289626747038,9299.0,20.901125596485528,0.0
0,9306,9351,0.6373584902059479,22.81492228683044,9351.0,97.5,0.3100638758621184,1.550319379310592,0.08329425224630213,9306.0,10.790584916822429,0.0
0,9308,9355,0.7088994506560169,11.886924160260367,9355.0,97.5,0.3346726092206771,1.6733630461033855,0.05703744136983152,9308.0,23.84653896999266,0.0
0,9309,9357,0.6760714155752289,12.067931352039313,9357.0,97.5,0.31128190777925296,1.5564095388962649,0.07352995358975076,9309.0,25.403105207259014,0.0
0,9310,9356,0.6701795854110029,11.98575559420004,9356.0,97.5,0.3915227228990708,1.957613614495354,0.048415923885380366,9310.0,21.999146188132986,0.0
0,9312,9358,0.6390721237456145,12.915760807494806,9358.0,97.5,0.2778616604399506,1.389308302199753,0.0835568108192987,9312.0,26.00925087598072,0.0
0,9326,9424,0.6834887931024088,18.54081644823522,9424.0,102.5,0.15335451995521163,0.7667725997760582,0.5263687626492088,9326.0,12.803321290397498,0.0
0,9328,9330,0.6787941156231769,20.317810922223,9330.0,97.5,0.16151873034885011,0.8075936517442506,0.5578939219529001,9328.0,12.194542584045676,0.0
0,9274,9195,0.2792095891683992,15.366840337149554,9195.0,82.5,0.04799815784472387,0.23999078922361933,0.08806115520249044,9274.0,20.873634670392157,0.0
0,9330,9428,0.7649165425563139,20.34955301274759,9428.0,102.5,0.1290648712675645,0.6453243563378225,0.4875507188250407,9330.0,11.93473764347867,0.0
0,9271,9191,0.5727746156234004,20.638968804020863,9191.0,82.5,0.24850590756826257,1.2425295378413128,0.028326422730822327,9271.0,13.531340035816015,0.0
0,9262,9181,0.3400373961334705,20.247831131755632,9181.0,82.5,0.05268029156326311,0.2634014578163155,0.29297836727582544,9262.0,11.279923131184336,0.0
0,9008,9020,0.3955415478691864,18.668677801068753,9020.0,27.5,0.11807767132916243,0.5903883566458121,0.020968647784693935,9008.0,15.10548401670286,0.0
0,9218,9294,0.4678417117638828,15.808225029437537,9294.0,92.5,0.2845261947441014,1.422630973720507,0.6081951351806075,9218.0,20.106088686860076,0.0
0,9222,9306,0.403971655643135,22.138864676657413,9306.0,92.5,0.12626420009678124,0.6313210004839062,0.055707530556255026,9222.0,11.62185147937217,0.0
0,9223,9293,0.49101191975982406,15.591736194568165,9293.0,92.5,0.27304112376220047,1.3652056188110024,0.606455852500689,9223.0,18.85173356816547,0.0
0,9227,9308,0.6165727044851351,12.818796797611398,9308.0,92.5,0.4019283635156878,2.009641817578439,0.011715912426477144,9227.0,22.2797492744525,0.0
0,9228,9309,0.6559703255468459,12.92594130963754,9309.0,92.5,0.4278146940598201,2.1390734702991003,0.014647336887398868,9228.0,23.80100420585812,0.0
0,9229,9310,0.6255272548884105,13.154010210613386,9310.0,92.5,0.4311361199765522,2.155680599882761,0.014573403688155203,9229.0,20.324794288915484,0.0
0,9230,9299,0.5459598781525241,16.139353783415253,9299.0,92.5,0.31940532191622856,1.5970266095811427,0.3601239907910746,9230.0,21.286291981100504,0.0
0,9230,9312,0.6987878897260521,14.376744584713085,9312.0,92.5,0.855379737347063,4.276898686735315,0.2614562554787333,9230.0,23.635125797688715,0.0
0,9235,9292,0.5102264804407828,15.984994235295211,9292.0,92.5,0.26853993988893676,1.3426996994446838,0.601798698902954,9235.0,16.47399907719131,0.0
0,9240,9286,0.32356256462250044,18.669346665265547,9286.0,92.5,0.11740398185934667,0.5870199092967333,0.03192981616958049,9240.0,12.394059582657942,0.0
0,9250,9279,0.6895504261480696,23.372794606098104,9279.0,92.5,0.21738427883978387,1.0869213941989193,0.11905141968131391,9250.0,5.506147472205673,0.0
0,9252,9176,0.4055951971321212,20.04958867240825,9176.0,82.5,0.14736358531277038,0.7368179265638519,0.4577114315158016,9252.0,12.901796160971642,0.0
0,9255,9206,0.3478376299221402,16.12332965192256,9206.0,82.5,0.2051806464250539,1.0259032321252695,0.06478771998533502,9255.0,16.56120658783376,0.0
0,9258,9194,0.5161939841815076,15.963313946744549,9194.0,82.5,0.39774247315962497,1.9887123657981247,0.04694863709650174,9258.0,18.55198834135883,0.0
0,9263,9182,0.4575148312017514,23.34458487233102,9182.0,82.5,0.1114678112747389,0.5573390563736945,0.06606684916904401,9263.0,6.72734499023815,0.0
0,9332,9492,0.7109498951222583,18.724854724540158,9492.0,102.5,0.15916193634880885,0.7958096817440442,0.614101360569748,9332.0,15.892707966430951,0.0
0,9259,9178,0.41221646116969657,18.49001308011232,9178.0,82.5,0.1383072224798921,0.6915361123994606,0.6198277813155431,9259.0,16.540154765364935,0.0
0,9335,9481,0.7611659762553225,14.380638154083007,9481.0,102.5,0.41780071405604674,2.0890035702802336,0.1261746707337335,9335.0,21.954589417749116,0.0
0,9483,9465,0.8884463988870607,9.460626426898257,9465.0,107.5,1.0068440078043617,5.034220039021808,0.06289382910842191,9483.0,31.215587143871524,0.0
0,9483,9402,0.5962894390398965,10.046868170700993,9402.0,107.5,0.1812187942928055,0.9060939714640275,0.08222529302172185,9483.0,29.23383978657047,0.0
0,9485,9446,0.4922420754937441,10.74794955999939,9446.0,107.5,0.5230620605586074,2.615310302793037,0.06822323077052483,9485.0,30.414373608753024,0.0
0,9491,9463,0.6316073529765032,9.33766942876553,9463.0,107.5,0.5436986168597131,2.7184930842985655,0.06994146412414627,9491.0,28.397588146439745,0.0
0,9492,9476,0.6495258993968078,17.700353195832346,9476.0,107.5,0.5242550416722971,2.621275208361485,0.12212516559682904,9492.0,17.189253151470798,0.0
0,9492,9480,0.6388545134186212,19.231410795773627,9480.0,107.5,0.5414316541273425,2.7071582706367123,0.5394264314468213,9492.0,15.020142073748984,0.0
0,9494,9444,-1.0,10.000806334929862,9444.0,107.5,0.5046828920907889,2.5234144604539446,0.13431723106989418,9494.0,24.529546509561545,0.0
0,9482,9440,0.8939717799450462,8.39981540929443,9440.0,107.5,0.6476853454555569,3.2384267272777842,0.06680740994173498,9482.0,28.139024743308525,0.0
0,9498,9448,-1.0,12.240615983804492,9448.0,107.5,0.6941411196898335,3.4707055984491677,0.05690057717115456,9498.0,22.851442859164283,0.0
0,8988,8999,0.24710250642744302,19.101852567302316,8999.0,17.5,0.06819888853530728,0.34099444267653645,0.49481160059881846,8988.0,13.818517294323359,0.0
0,8989,8996,0.7759146716691974,17.87631581632374,8996.0,12.5,0.0778378105285778,0.389189052642889,0.07226729663513383,8989.0,16.654867124274986,0.0
0,8993,9014,0.8256284267113103,19.417011281385843,9014.0,2.5,0.22244190030203154,1.1122095015101576,,8993.0,14.835678431408867,0.0
0,8993,9013,0.787040404979088,18.789119210589035,9013.0,2.5,0.3688959698111543,1.8444798490557714,,8993.0,16.110860464020902,0.0
0,8996,9001,0.36993437147070596,17.710417093048495,9001.0,17.5,0.04317787597076061,0.21588937985380305,0.15801031440670285,8996.0,16.4277893191989,0.0
0,9334,9498,0.749980951424233,14.078329068314332,9498.0,102.5,0.4300607390080489,2.1503036950402445,0.11886440406279979,9334.0,20.760571242797198,0.0
0,8999,9008,0.5380662185831003,18.942087692637188,9008.0,22.5,0.17993965257924327,0.8996982628962163,0.05288509257397526,8999.0,14.41347373617855,0.0
0,9498,9416,0.6569022400763449,13.446917031377854,9416.0,107.5,0.08621476096059173,0.43107380480295865,0.5439549579396893,9498.0,21.37772729450706,0.0
0,9481,9470,0.5154982100654804,13.175055421938616,9470.0,107.5,0.3328607451862344,1.664303725931172,0.07559330583676285,9481.0,23.34947288847893,0.0
0,8986,8988,0.5005023146636209,19.202261601826812,8988.0,12.5,0.06290110886081589,0.31450554430407945,0.029658716766894817,8986.0,13.778474065324026,0.0
0,9464,9375,0.7529246552464874,23.840114333777436,9375.0,107.5,0.7450464737625292,3.725232368812646,0.11604814548715021,9464.0,7.668335758162929,0.0
0,9343,9450,0.6689578409019243,23.834413132042553,9450.0,102.5,0.1542072645187665,0.7710363225938326,0.2628673882196211,9343.0,3.864926241143271,0.0
0,9464,9398,0.5101751191232828,23.12642317352414,9398.0,107.5,0.15276167701551288,0.7638083850775644,0.5539604849086177,9464.0,9.789118514508651,0.0
0,9344,9438,0.77853923602731,14.503829286384958,9438.0,102.5,0.3650052530361868,1.825026265180934,0.1246441679359781,9344.0,18.595132542038588,0.0
0,9351,9464,0.700104975451799,23.278130472840253,9464.0,102.5,0.17219977312653095,0.8609988656326547,0.20450947816324655,9351.0,9.831683907190708,0.0
0,9355,9491,0.852394466280135,10.652364435319548,9491.0,102.5,0.6172638883153734,3.086319441576867,0.052148216587810284,9355.0,25.859552617753195,0.0
0,9356,9494,-1.0,11.027601162975927,9494.0,102.5,0.22643373522442617,1.1321686761221308,0.12327473176824744,9356.0,23.123736170780326,0.0
0,9357,9483,0.881959491512327,10.98869019230844,9483.0,102.5,0.6306563359220769,3.1532816796103846,0.06047533119885231,9357.0,27.469311031986592,0.0
0,9356,9482,-1.0,10.196228803766374,9482.0,102.5,0.9160049812103072,4.580024906051536,0.02807058140295248,9356.0,24.726542544785588,0.0
0,9339,9441,0.6936388762181691,15.899724977451847,9441.0,102.5,0.3151944607115742,1.575972303557871,0.16013329069794743,9339.0,21.63573784136957,0.0
0,9424,9382,0.4573225596753636,18.311352598111057,9382.0,107.5,0.053881240647661435,0.26940620323830716,0.5143208474952182,9424.0,12.963066547546372,0.0
0,9428,9384,0.5598543219642885,20.19061813469976,9384.0,107.5,0.12892931346751618,0.6446465673375809,0.3814127031024555,9428.0,11.59693738019456,0.0
0,9438,9389,0.5633370123322744,14.038459951344691,9389.0,107.5,0.12751574388733863,0.6375787194366932,0.6120922960201538,9438.0,18.966418184812312,0.0
0,9438,9449,-1.0,12.735050651052303,9449.0,107.5,0.7149580417294567,3.574790208647283,0.06513151267533243,9438.0,20.592499673855897,0.0
0,9441,9390,0.42299409465598947,15.10273455040279,9390.0,107.5,0.15619185396902074,0.7809592698451037,0.09970698733164943,9441.0,22.459561647364655,0.0
0,9358,9485,-1.0,11.91638942611354,9485.0,102.5,0.5959710415201965,2.9798552076009828,0.07236210206626022,9358.0,27.917034752390848,0.0
0,9450,9395,-1.0,24.039611258701434,9395.0,107.5,0.1735694715439466,0.8678473577197331,0.33907307329716097,9450.0,3.361698393853279,0.0
1,9057,9107,0.5945459389361862,20.420525251740195,9107.0,57.5,0.4255193832830031,2.1275969164150155,0.45021677516618547,9057.0,8.553209864630261,0.0
1,9056,9109,0.5499156959773738,19.312789706249433,9109.0,57.5,0.11767887471124554,0.5883943735562277,0.2797562978659955,9056.0,10.631535229149133,0.0
1,9054,9105,0.6800031388337271,19.043994052914563,9105.0,57.5,0.1598171134532452,0.799085567266226,0.22976815137024592,9054.0,17.125059417578292,0.0
1,9034,9069,0.5838973671446008,20.13823696106056,9069.0,47.5,0.08627774779530283,0.43138873897651414,0.023561234523581366,9034.0,9.291721865375806,0.0
1,9033,9070,0.5867957012080776,21.33035641515496,9070.0,47.5,0.116618209348423,0.583091046742115,0.10399214032692258,9033.0,11.342981555608024,0.0
1,9045,9030,0.5372372652165741,19.76518344857371,9030.0,42.5,0.43172154136553587,2.1586077068276794,0.36028289453579965,9045.0,15.073304813025473,0.0
1,9057,9097,0.7239221601325116,18.81390168141,9097.0,57.5,0.3874422675244474,1.9372113376222369,0.2179974759935659,9057.0,9.78144501682845,0.0
1,9044,9032,0.4981636511485539,18.61083909019782,9032.0,42.5,0.09366364649432697,0.46831823247163484,0.5950527348730346,9044.0,11.588819797411034,0.0
1,9046,9034,0.4956044846258695,20.550987576838793,9034.0,42.5,0.08002197454833833,0.40010987274169163,0.009923539771876093,9046.0,9.335152825908242,0.0
1,9045,9033,0.7488176608523339,20.566124727039856,9033.0,42.5,0.5450108540920682,2.725054270460341,0.2381514832216242,9045.0,12.773683176753405,0.0
1,9079,9117,0.3335355929992888,17.62126880579821,9117.0,67.5,0.12185116382630616,0.6092558191315308,0.018486564000109246,9079.0,12.124772331088941,0.0
1,9066,9054,0.4903451525368171,19.191152095276067,9054.0,52.5,0.07582591733431017,0.37912958667155083,0.15805659373602648,9066.0,16.63931148047942,0.0
1,9068,9056,0.6505041290760665,19.02895680264517,9056.0,52.5,0.07114161986106501,0.3557080993053251,0.12792468616342278,9068.0,10.86719463023807,0.0
1,9069,9057,0.6563118768474385,19.721621555322454,9057.0,52.5,0.08622399993681976,0.4311199996840988,0.03426666582577366,9069.0,9.186600972101978,0.0
1,9070,9058,0.4461223541202738,21.705235412710422,9058.0,52.5,0.14637340231236468,0.7318670115618234,0.10409675312641123,9070.0,10.829669427004497,0.0
1,9085,9125,0.4265670124420513,17.391808291292726,9125.0,67.5,0.21178289057212943,1.0589144528606471,0.024571569525034066,9085.0,10.987608668496541,0.0
1,9087,9129,0.4031791394917206,21.203624180061794,9129.0,67.5,0.03927958879335176,0.1963979439667588,0.09937950159173095,9087.0,7.327590500510472,0.0
1,9094,9141,0.2900758242476653,19.506932790693945,9141.0,67.5,0.09037113374962447,0.45185566874812233,0.5702835428660931,9094.0,16.073378955552354,0.0
1,9032,9068,0.4900452138578907,18.902236559325672,9068.0,47.5,0.09122850471580887,0.45614252357904433,0.02779172356153494,9032.0,11.23144762079945,0.0
1,9092,9139,0.3830598125483249,17.795111335486276,9139.0,67.5,0.03476360889206686,0.1738180444603343,0.0411192265190847,9092.0,20.43804948428539,0.0
1,9058,9110,0.8378665392112457,22.203225165052864,9110.0,57.5,0.15169625654715901,0.7584812827357951,0.16253278989387104,9058.0,10.36001674224882,0.0
1,9030,9066,0.2687007934800091,19.428003238798638,9066.0,47.5,0.09099019951326003,0.45495099756630014,0.01065286950157825,9030.0,16.335558906813805,0.0
1,8991,9000,0.3106435117020345,20.077877912407395,9000.0,17.5,0.122674668249017,0.613373341245085,0.0653350303152705,8991.0,13.887860670860846,0.0
1,9022,9132,0.5992519948611407,20.63979854835123,9132.0,32.5,0.2465195920015101,1.2325979600075505,0.4777535370859102,9022.0,9.881608849099667,0.0
1,9497,9466,0.5633978151333054,10.71552810026211,9466.0,107.5,0.3584951178671908,1.792475589335954,0.2287282395661928,9497.0,21.639371456924053,0.0
1,9097,9085,0.30080386480466215,17.953985089675278,9085.0,62.5,0.07424095478798202,0.37120477393991014,0.0367620991800683,9097.0,10.547397250255603,0.0
